period,accountability_matrix,separationsCount,attritionRate,headcount,ageMeanYrs,tenureMeanYrs,recognitionEvents,supervisorsCount,lowPerffCount,highPerfCount,timeID
201102,Back End,34,0.006896551724137931,4930,36.72510141987829,10.509093982420554,0,459,42,1731,14
201102,CCG,2,0.006993006993006993,286,40.89423076923077,9.845571095571096,0,69,9,164,14
201102,Central BU,0,0,3,41.94444444444444,8.5,0,2,0,3,14
201102,Central Eng & Strategy,0,0,10,36.35,9.424999999999999,0,1,0,3,14
201102,CNBU,0,0,79,44.4409282700422,10.04746835443038,0,23,0,38,14
201102,Corporate,101,0.015307668990603212,6598,36.44390977063757,0.7780893199959583,0,912,241,938,14
201102,DEG,4,0.005412719891745603,739,39.5310103743798,10.465155615696888,0,138,5,414,14
201102,Finance,1,0.0025380710659898475,394,40.180837563451774,9.116328257191201,0,117,3,191,14
201102,Front End,25,0.004513450081242101,5539,36.98716675693567,8.584943130528975,0,725,279,1792,14
201102,GCM,1,0.03225806451612903,31,43.79569892473118,8.766129032258064,0,8,0,25,14
201102,Global Procurement,3,0.011278195488721804,266,42.50532581453634,11.413533834586467,0,50,5,139,14
201102,GSC,2,0.015503875968992248,129,37.257751937984494,11.556847545219638,0,26,2,71,14
201102,HR,0,0,230,40.67971014492753,9.609420289855072,0,50,2,127,14
201102,Inactive,0,0,12,38.82638888888889,5.555555555555556,0,3,1,3,14
201102,IT,0,0,618,40.68662351672061,11.06472491909385,0,70,12,289,14
201102,Legal,0,0,70,45.26785714285714,10.441666666666666,0,17,0,52,14
201102,Lexar,0,0,119,45.188375350140056,5.399159663865547,0,30,2,72,14
201102,MBU,0,0,34,43.64460784313726,11.742647058823529,0,12,0,17,14
201102,NVEG,6,0.007398273736128237,811,39.40577476366625,7.659165639128648,0,160,7,312,14
201102,Production Support,1,0.0022026431718061676,454,45.513215859030844,12.999265785609397,0,77,2,361,14
201102,Quality,1,0.004098360655737705,244,39.76912568306011,13.236338797814208,0,50,2,109,14
201102,Sales,4,0.011267605633802818,355,40.63333333333333,9.006572769953051,0,80,4,138,14
201102,SBU,1,0.020833333333333332,48,40.61111111111111,5.095486111111112,0,12,2,27,14
201102,Tech Dev,5,0.004655493482309125,1074,40.923805090006205,11.550046554934823,0,188,5,671,14
201102,Tech Pathfinding,0,0,3,41.75,0.3333333333333333,0,0,0,0,14
201103,Back End,35,0.006854680767724246,5106,36.322398485441965,10.210552944248596,0,465,36,1763,15
201103,CCG,4,0.013937282229965157,287,40.922764227642276,9.804297328687573,0,68,9,163,15
201103,Central BU,0,0,4,43.875,11.25,0,2,0,4,15
201103,Central Eng & Strategy,0,0,10,36.43333333333333,9.508333333333333,0,1,0,3,15
201103,CNBU,0,0,79,44.111814345991554,9.889240506329115,0,22,0,38,15
201103,Corporate,196,0.029887160719731624,6558,36.53479211141608,0.8858645928636779,0,900,233,1000,15
201103,DEG,4,0.005376344086021506,744,39.556675627240146,10.480622759856631,0,137,5,409,15
201103,Finance,0,0,398,40.13693467336683,9.05464824120603,0,117,2,189,15
201103,Front End,27,0.0047957371225577266,5630,36.92212847838958,8.446995263469509,0,738,277,1813,15
201103,GCM,0,0,31,43.615591397849464,8.505376344086022,0,7,0,24,15
201103,Global Procurement,0,0,266,42.51879699248121,11.290413533834586,0,51,6,137,15
201103,GSC,0,0,122,37.45696721311476,11.805327868852459,0,24,2,69,15
201103,HR,1,0.004219409282700422,237,40.87306610407877,9.74507735583685,0,55,2,125,15
201103,Inactive,0,0,12,38.90972222222222,5.638888888888889,0,3,1,3,15
201103,IT,2,0.0032102728731942215,623,40.731674692348854,10.936062065275548,0,68,12,291,15
201103,Legal,1,0.014705882352941176,68,44.85661764705882,9.339460784313726,0,19,0,52,15
201103,Lexar,0,0,120,45.245138888888896,5.572916666666667,0,31,2,72,15
201103,MBU,0,0,33,43.97474747474748,11.974747474747474,0,12,0,16,15
201103,NVEG,3,0.0036452004860267314,823,39.33535844471446,7.578878088294856,0,162,7,311,15
201103,Production Support,1,0.0021929824561403508,456,45.60069444444445,13.040570175438596,0,76,1,364,15
201103,Quality,0,0,246,39.68191056910569,13.130758807588075,0,52,1,110,15
201103,Sales,5,0.014245014245014245,351,40.883665716999054,9.161206077872745,0,80,4,141,15
201103,SBU,1,0.0196078431372549,51,41.178104575163395,5.251633986928105,0,13,2,28,15
201103,Tech Dev,2,0.0018467220683287165,1083,40.9481378885811,11.566481994459835,0,188,5,672,15
201103,Tech Pathfinding,0,0,4,42.708333333333336,0.3333333333333333,0,0,0,0,15
201104,Back End,55,0.010410751466969525,5283,36.10492775569437,10.010647359454856,0,472,37,1802,16
201104,CCG,1,0.0034482758620689655,290,41.02155172413793,9.767816091954023,0,68,9,164,16
201104,Central BU,0,0,4,43.958333333333336,13.041666666666666,0,2,0,4,16
201104,Central Eng & Strategy,0,0,10,36.516666666666666,9.591666666666667,0,1,0,3,16
201104,CNBU,1,0.012658227848101266,79,44.19514767932489,9.971518987341772,0,22,0,40,16
201104,Corporate,74,0.012491559756921,5924,36.15358428989422,1.062035786630655,0,797,224,1010,16
201104,DEG,1,0.001336898395721925,748,39.46178698752228,10.390151515151516,0,136,5,407,16
201104,EBU,0,0,36,43.61805555555555,13.175925925925926,0,10,1,8,16
201104,Finance,2,0.00468384074941452,427,40.126268540202965,9.037665886026542,0,128,2,197,16
201104,Front End,30,0.005289139633286318,5672,37.023257522331924,8.500793370944992,0,745,281,1820,16
201104,GCM,1,0.024390243902439025,41,43.53048780487805,7.847560975609756,0,7,0,26,16
201104,Global Procurement,0,0,289,42.82958477508651,11.344579008073817,0,53,5,144,16
201104,GSC,2,0.016129032258064516,124,37.32392473118279,11.683467741935482,0,24,0,68,16
201104,HR,1,0.004098360655737705,244,40.782786885245905,9.714139344262295,0,53,2,126,16
201104,Inactive,0,0,14,38.261904761904766,4.916666666666667,0,3,1,4,16
201104,IT,3,0.004658385093167702,644,40.83669772256729,10.954580745341616,0,71,12,300,16
201104,Legal,1,0.013333333333333334,75,44.785555555555554,9.161111111111111,0,17,1,53,16
201104,Lexar,0,0,120,45.29027777777778,5.601388888888889,0,32,2,70,16
201104,MBU,0,0,42,44.37896825396825,12.371031746031747,0,13,0,17,16
201104,NVEG,2,0.001984126984126984,1008,39.910796957671955,8.507936507936508,0,200,9,367,16
201104,Production Support,2,0.0043859649122807015,456,45.7046783625731,13.136695906432749,0,80,1,364,16
201104,Quality,1,0.0038461538461538464,260,39.6349358974359,13,0,55,2,114,16
201104,Sales,2,0.004545454545454545,440,41.36022727272727,9.373863636363636,0,97,4,172,16
201104,SBU,0,0,74,42.527027027027025,4.8524774774774775,0,21,2,39,16
201104,Tech Dev,6,0.00539568345323741,1112,40.86668165467626,11.514463429256594,0,191,6,683,16
201104,Tech Pathfinding,0,0,6,42.583333333333336,0.2916666666666667,0,0,0,0,16
201104,Unknown,0,0,2,34,0.4583333333333333,0,0,0,0,16
201105,Back End,82,0.015370196813495782,5335,36.0768822243049,9.955623242736644,0,481,33,1818,17
201105,CCG,2,0.00684931506849315,292,41.10502283105023,9.77283105022831,0,68,8,163,17
201105,Central BU,0,0,4,44.041666666666664,13.125,0,2,0,4,17
201105,Central Eng & Strategy,0,0,10,36.6,9.674999999999999,0,1,0,3,17
201105,CNBU,1,0.013157894736842105,76,43.96491228070175,9.945175438596491,0,22,0,38,17
201105,Corporate,128,0.021940349674322936,5834,36.120871900354246,1.070163409896012,0,790,122,1154,17
201105,DEG,6,0.007947019867549669,755,39.49514348785872,10.395916114790287,0,135,2,408,17
201105,EBU,0,0,37,43.792792792792795,13.270270270270272,0,10,1,11,17
201105,Finance,4,0.009259259259259259,432,40.00115740740741,9.023341049382717,0,131,2,196,17
201105,Front End,21,0.0036809815950920245,5705,37.07116564417178,8.510166520595968,0,758,279,1838,17
201105,GCM,0,0,39,43.702991452991455,8.076923076923077,0,7,0,27,17
201105,Global Procurement,0,0,286,42.794871794871796,11.38986013986014,0,52,5,143,17
201105,GSC,1,0.007462686567164179,134,37.28047263681592,10.784203980099504,0,25,1,71,17
201105,HR,2,0.007692307692307693,260,40.48397435897436,9.445833333333333,0,57,2,130,17
201105,Inactive,0,0,14,38.345238095238095,5,0,3,1,4,17
201105,IT,5,0.007564296520423601,661,40.89334341906203,10.778492183560262,0,75,11,313,17
201105,Legal,0,0,74,44.81081081081081,9.355855855855856,0,18,1,52,17
201105,Lexar,0,0,121,45.370523415977964,5.6384297520661155,0,32,2,70,17
201105,MBU,0,0,41,44.46138211382114,12.463414634146341,0,13,0,16,17
201105,NVEG,4,0.0038022813688212928,1052,39.796894803548795,8.518773764258555,0,203,7,388,17
201105,Production Support,3,0.006593406593406593,455,45.776923076923076,13.21959706959707,0,80,0,364,17
201105,Quality,0,0,262,39.604007633587784,12.904262086513995,0,54,1,112,17
201105,Sales,7,0.016166281755196306,433,41.4576597382602,9.48306389530408,0,95,3,170,17
201105,SBU,2,0.02531645569620253,79,42.90295358649789,4.881856540084388,0,21,2,41,17
201105,Tech Dev,5,0.004528985507246377,1104,40.93908514492754,11.53600543478261,0,191,5,676,17
201105,Tech Pathfinding,0,0,26,42.16025641025641,9.814102564102564,0,5,1,9,17
201105,Unknown,0,0,1,31.5,2.1666666666666665,0,0,0,0,17
201106,Back End,48,0.008992131884600974,5338,36.09686836518046,9.956756587985513,0,479,30,1816,18
201106,CCG,2,0.006872852233676976,291,41.21706758304696,9.884879725085911,0,68,7,165,18
201106,Central BU,0,0,4,44.125,13.208333333333334,0,2,0,4,18
201106,Central Eng & Strategy,0,0,10,36.68333333333333,9.758333333333333,0,1,0,3,18
201106,CNBU,1,0.013157894736842105,76,43.7938596491228,9.776315789473683,0,22,0,39,18
201106,Corporate,63,0.010895883777239709,5782,36.131586532918256,1.1396719704831086,0,783,94,1179,18
201106,DEG,7,0.009234828496042216,758,39.49329375549692,10.364445910290238,0,136,2,407,18
201106,EBU,0,0,42,44.16865079365079,12.613095238095239,0,11,2,14,18
201106,Finance,2,0.0045351473922902496,441,40.13397581254724,9.044595616024187,0,134,2,191,18
201106,Front End,32,0.004383561643835616,7300,36.72044520547945,8.509988584474886,0,1081,293,2227,18
201106,GCM,0,0,35,44.17857142857142,8.278571428571428,0,7,0,27,18
201106,Global Procurement,3,0.009009009009009009,333,41.69744744744745,10.902902902902902,0,63,6,147,18
201106,GSC,0,0,135,37.35370370370371,10.812345679012346,0,25,1,72,18
201106,HR,1,0.0036363636363636364,275,40.35454545454545,9.486969696969696,0,61,2,136,18
201106,Inactive,0,0,14,38.42857142857143,5.083333333333333,0,3,1,4,18
201106,IT,0,0,681,40.71867351933431,10.64659813999021,0,76,12,317,18
201106,Legal,1,0.013333333333333334,75,44.82555555555555,9.312222222222223,0,18,0,55,18
201106,Lexar,0,0,121,45.45385674931129,5.7217630853994486,0,32,2,70,18
201106,MBU,0,0,42,44.41269841269841,12.44047619047619,0,14,0,17,18
201106,NVEG,12,0.011278195488721804,1064,39.84077380952381,8.526315789473683,0,215,6,392,18
201106,Production Support,2,0.004415011037527594,453,45.91114790286975,13.392752023546725,0,80,0,362,18
201106,Quality,2,0.007518796992481203,266,39.590852130325814,12.87562656641604,0,55,1,112,18
201106,Sales,2,0.004705882352941176,425,41.55470588235294,9.518627450980391,0,96,2,168,18
201106,SBU,0,0,77,42.803030303030305,5.378787878787879,0,20,2,41,18
201106,Tech Dev,2,0.0018083182640144665,1106,41.03601567209162,11.568866787221218,0,192,5,676,18
201106,Tech Pathfinding,1,0.038461538461538464,26,42.243589743589745,9.894230769230768,0,5,1,9,18
201107,Back End,66,0.012079062957540264,5464,35.87121766715471,9.759699853587115,0,487,31,1781,19
201107,CCG,1,0.003424657534246575,292,41.218892694063925,9.914383561643836,0,69,7,164,19
201107,Central BU,0,0,4,44.208333333333336,13.291666666666666,0,2,0,4,19
201107,Central Eng & Strategy,0,0,10,36.766666666666666,9.841666666666667,0,1,0,3,19
201107,CNBU,0,0,77,44.032467532467535,9.695887445887445,0,22,0,39,19
201107,Corporate,46,0.007888869833647744,5831,36.08456239638713,1.2247184588120963,0,782,102,1193,19
201107,DEG,6,0.007832898172323759,766,39.45593994778068,10.239556135770234,0,138,3,406,19
201107,EBU,0,0,42,44.43650793650793,12.486111111111112,0,11,2,14,19
201107,Finance,5,0.010893246187363835,459,39.97095134350037,8.830973129992737,0,136,2,193,19
201107,Front End,41,0.005566114580505023,7366,36.71306226807856,8.624604036564394,0,1096,294,2245,19
201107,GCM,1,0.02702702702702703,37,44.164414414414416,7.912162162162162,0,8,0,29,19
201107,Global Procurement,2,0.0060790273556231,329,41.78698074974671,10.819148936170214,0,60,6,146,19
201107,GSC,0,0,143,37.22902097902098,10.205710955710956,0,24,1,79,19
201107,HR,4,0.014084507042253521,284,40.17048122065727,9.27787558685446,0,59,4,138,19
201107,Inactive,1,0.07142857142857142,14,38.511904761904766,5.160714285714286,0,3,1,4,19
201107,IT,10,0.014598540145985401,685,40.780778588807785,10.776520681265206,0,77,13,317,19
201107,Legal,1,0.013513513513513514,74,44.90540540540541,9.513513513513514,0,18,0,54,19
201107,Lexar,2,0.01652892561983471,121,45.485537190082646,5.74931129476584,0,31,2,70,19
201107,MBU,0,0,41,44.04674796747967,12.369918699186991,0,13,0,17,19
201107,NVEG,6,0.0055762081784386614,1076,39.849752168525406,8.495508054522924,0,216,6,405,19
201107,Production Support,1,0.0022123893805309734,452,46.01640855457227,13.512721238938054,0,80,0,361,19
201107,Quality,3,0.010714285714285714,280,39.5172619047619,12.457738095238094,0,54,2,115,19
201107,Sales,3,0.006993006993006993,429,41.65850815850816,9.391802641802641,0,100,2,169,19
201107,SBU,0,0,82,43.332317073170735,5.060975609756098,0,21,2,42,19
201107,Tech Dev,2,0.0017793594306049821,1124,41.04137010676157,11.440243179122183,0,202,5,679,19
201107,Tech Pathfinding,0,0,25,42.193333333333335,10.366666666666667,0,5,1,9,19
201108,Back End,57,0.008884039900249377,6416,35.29866739401496,9.523327098919369,0,567,86,1869,20
201108,CCG,2,0.006825938566552901,293,41.27445961319682,9.901592718998861,0,68,7,163,20
201108,Central BU,0,0,4,44.291666666666664,13.375,0,2,0,4,20
201108,Central Eng & Strategy,0,0,10,36.85,9.924999999999999,0,1,0,3,20
201108,CNBU,1,0.013157894736842105,76,44.07565789473684,9.764254385964913,0,22,0,39,20
201108,Corporate,160,0.046975924838520255,3406,37.22996183206107,1.598355842630652,0,558,36,1003,20
201108,DEG,4,0.005188067444876783,771,39.393428447903155,10.200389105058365,0,138,3,408,20
201108,EBU,0,0,56,42.680059523809526,10.523809523809524,0,14,2,20,20
201108,Finance,12,0.024489795918367346,490,39.76598639455782,8.54234693877551,0,143,2,197,20
201108,Front End,27,0.003210845522654299,8409,36.755490149443055,8.50475680818171,0,1173,290,2253,20
201108,GCM,0,0,36,44.32175925925926,7.923611111111111,0,7,0,29,20
201108,Global Procurement,3,0.008450704225352112,355,41.69600938967136,10.837323943661971,0,65,8,153,20
201108,GSC,0,0,145,37.22701149425287,10.102298850574712,0,25,1,80,20
201108,HR,3,0.009836065573770493,305,40.18743169398907,9.273224043715848,0,66,5,139,20
201108,Inactive,0,0,13,39.07692307692307,5.583333333333333,0,3,1,4,20
201108,IT,3,0.0040650406504065045,738,40.65842366757001,10.751355013550137,0,83,13,320,20
201108,Legal,2,0.02631578947368421,76,44.90789473684211,9.344298245614036,0,18,0,54,20
201108,Lexar,2,0.01694915254237288,118,45.57838983050848,5.856638418079096,0,30,2,68,20
201108,MBU,0,0,47,44.5886524822695,10.863475177304965,0,13,0,18,20
201108,NVEG,7,0.005622489959839358,1245,38.716265060240964,8.10053547523427,0,250,11,459,20
201108,Production Support,0,0,490,45.41836734693877,13.265986394557823,0,81,0,360,20
201108,Quality,3,0.010380622837370242,289,39.5080738177624,12.452133794694348,0,55,2,117,20
201108,Sales,2,0.004098360655737705,488,41.364754098360656,8.652493169398907,0,107,3,186,20
201108,SBU,0,0,85,43.5186274509804,5.3539215686274515,0,23,2,46,20
201108,Tech Dev,7,0.005937234944868533,1179,41.06022052586938,11.410163980774668,0,207,5,681,20
201108,Tech Pathfinding,0,0,26,42.618589743589745,11.086538461538462,0,5,1,9,20
201108,Unknown,0,0,2,29.75,0.08333333333333333,0,0,0,0,20
201109,Back End,85,0.013018839025884516,6529,35.24262265788533,9.429545106448154,0,579,94,1890,21
201109,CCG,3,0.010273972602739725,292,41.40839041095891,10.000570776255708,0,71,7,162,21
201109,Central BU,0,0,4,44.375,13.458333333333334,0,2,0,4,21
201109,Central Eng & Strategy,0,0,9,37.88888888888889,10.63888888888889,0,1,0,3,21
201109,CNBU,1,0.013157894736842105,76,43.97697368421053,9.781798245614036,0,22,0,39,21
201109,Corporate,75,0.1141552511415525,657,40.32724505327245,10.165778792491121,0,108,2,170,21
201109,DEG,3,0.0038510911424903724,779,39.43228498074455,10.220795892169448,0,141,4,411,21
201109,EBU,0,0,96,42.888888888888886,11.722222222222221,0,25,3,36,21
201109,Finance,9,0.016574585635359115,543,39.886126457949665,8.739410681399631,0,162,2,207,21
201109,Front End,57,0.006045179764556157,9429,36.28984162336055,8.179552444585852,0,1262,304,2595,21
201109,GCM,0,0,40,44.46458333333334,9.18125,0,8,0,27,21
201109,Global Procurement,4,0.010050251256281407,398,41.745603015075375,10.890703517587939,0,77,10,171,21
201109,GSC,4,0.018604651162790697,215,37.857751937984496,10.931782945736435,0,41,2,100,21
201109,HR,4,0.011976047904191617,334,40.09456087824351,9.233532934131736,0,69,3,154,21
201109,Inactive,0,0,13,39.16025641025641,5.666666666666667,0,3,1,4,21
201109,IT,6,0.0071090047393364926,844,40.59794628751975,10.826520537124802,0,108,12,361,21
201109,Legal,0,0,78,45.263888888888886,9.784188034188034,0,18,0,55,21
201109,Lexar,2,0.01694915254237288,118,45.4180790960452,5.909604519774011,0,28,2,68,21
201109,MBU,0,0,99,41.465488215488215,11.657407407407407,0,28,0,51,21
201109,NVEG,9,0.005428226779252111,1658,38.92068757539204,9.06714917571371,0,352,18,657,21
201109,Production Support,0,0,898,42.522828507795104,13.587787676317744,0,148,0,366,21
201109,Quality,2,0.005221932114882507,383,39.331157528285466,12.410139251523063,0,81,3,142,21
201109,Sales,7,0.013861386138613862,505,41.429042904290434,9.49092409240924,0,112,4,188,21
201109,SBU,2,0.020618556701030927,97,43.11340206185567,5.50085910652921,0,22,2,54,21
201109,Tech Dev,13,0.008855585831062671,1468,40.722581743869206,11.697717983651225,0,282,11,780,21
201109,Tech Pathfinding,0,0,29,41.770114942528735,10.557471264367816,0,7,1,10,21
201109,Unknown,0,0,4,25.208333333333332,1.1041666666666667,0,0,0,0,21
201110,Back End,100,0.015204500532157519,6577,35.21705691551366,9.373726623080431,0,582,109,1903,22
201110,CCG,1,0.003389830508474576,295,41.255649717514125,9.870338983050848,0,70,7,165,22
201110,Central BU,0,0,4,44.458333333333336,13.541666666666666,0,2,0,4,22
201110,Central Eng & Strategy,0,0,9,37.97222222222222,10.722222222222221,0,1,0,3,22
201110,CNBU,0,0,79,43.87341772151899,9.701476793248945,0,24,0,39,22
201110,Corporate,85,0.15625,544,40.67555147058824,10.965379901960786,0,95,1,149,22
201110,DEG,6,0.007518796992481203,798,39.17167919799498,10.024331662489557,0,140,4,417,22
201110,EBU,0,0,98,42.68962585034014,11.67261904761905,0,26,3,35,22
201110,Finance,5,0.009560229445506692,523,39.95060548119822,8.64372211599745,0,156,1,206,22
201110,Front End,75,0.009023099133782483,8312,36.46653432787937,7.797250962463907,0,1105,221,2469,22
201110,GCM,0,0,41,44.58536585365854,9.36788617886179,0,8,0,28,22
201110,Global Procurement,4,0.010101010101010102,396,41.72874579124579,10.8125,0,75,10,173,22
201110,GSC,1,0.0045662100456621,219,37.1986301369863,10.142313546423136,0,40,2,102,22
201110,HR,4,0.012048192771084338,332,40.221385542168676,9.174447791164658,0,70,4,154,22
201110,Inactive,0,0,13,39.243589743589745,5.75,0,3,1,4,22
